/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/idle_01/operator__modular_upper_body__unarmed__idle_01__s__5f__96.png | semantic=unarmed__idle_01 | direction=s | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/idle_01/operator__modular_lower_body__unarmed__idle_01__s__5f__96.png | semantic=unarmed__idle_01 | direction=s | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__idle_01__s__8f__96.png | semantic=unarmed__idle_01 | direction=s | layer=full | declared=96x96 | actual_frame=96x96 | frames=8
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/idle_01/operator__modular_upper_body__unarmed__idle_01__w__5f__96.png | semantic=unarmed__idle_01 | direction=w | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/idle_01/operator__modular_lower_body__unarmed__idle_01__w__5f__96.png | semantic=unarmed__idle_01 | direction=w | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__idle_01__w__6f__96.png | semantic=unarmed__idle_01 | direction=w | layer=full | declared=96x96 | actual_frame=96x96 | frames=6
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/idle_hitreact_01/operator__modular_upper_body__unarmed__idle_hitreact_01__n__5f__96.png | semantic=unarmed__idle_hitreact_01 | direction=n | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/idle_hitreact_01/operator__modular_lower_body__unarmed__idle_hitreact_01__n__5f__96.png | semantic=unarmed__idle_hitreact_01 | direction=n | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/idle_hitreact_01/operator__modular_upper_body__unarmed__idle_hitreact_01__s__5f__96.png | semantic=unarmed__idle_hitreact_01 | direction=s | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/idle_hitreact_01/operator__modular_lower_body__unarmed__idle_hitreact_01__s__5f__96.png | semantic=unarmed__idle_hitreact_01 | direction=s | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__light_hitreact_01__s__3f__96.png | semantic=unarmed__light_hitreact_01 | direction=s | layer=full | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/parry_01/operator__modular_upper_body__unarmed__parry_01__e__5f__96.png | semantic=unarmed__parry_01 | direction=e | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/parry_01/operator__modular_lower_body__unarmed__parry_01__e__5f__96.png | semantic=unarmed__parry_01 | direction=e | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/parry_01/operator__modular_upper_body__unarmed__parry_01__n__5f__96.png | semantic=unarmed__parry_01 | direction=n | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/parry_01/operator__modular_lower_body__unarmed__parry_01__n__5f__96.png | semantic=unarmed__parry_01 | direction=n | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/parry_01/operator__modular_upper_body__unarmed__parry_01__w__6f__96.png | semantic=unarmed__parry_01 | direction=w | layer=upper | declared=96x96 | actual_frame=96x96 | frames=6
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/parry_01/operator__modular_lower_body__unarmed__parry_01__w__6f__96.png | semantic=unarmed__parry_01 | direction=w | layer=lower | declared=96x96 | actual_frame=96x96 | frames=6
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__parry_miss_01__e__8f__96.png | semantic=unarmed__parry_miss_01 | direction=e | layer=full | declared=96x96 | actual_frame=96x96 | frames=8
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__parry_miss_01__w__8f__96.png | semantic=unarmed__parry_miss_01 | direction=w | layer=full | declared=96x96 | actual_frame=96x96 | frames=8
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/parry_recovery_01/operator__modular_upper_body__unarmed__parry_recovery_01__e__5f__96.png | semantic=unarmed__parry_recovery_01 | direction=e | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/parry_recovery_01/operator__modular_lower_body__unarmed__parry_recovery_01__e__5f__96.png | semantic=unarmed__parry_recovery_01 | direction=e | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/parry_recovery_01/operator__modular_upper_body__unarmed__parry_recovery_01__w__5f__96.png | semantic=unarmed__parry_recovery_01 | direction=w | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/parry_recovery_01/operator__modular_lower_body__unarmed__parry_recovery_01__w__5f__96.png | semantic=unarmed__parry_recovery_01 | direction=w | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__run_01__e__5f__96.png | semantic=unarmed__run_01 | direction=e | layer=full | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/run_01/operator__modular_upper_body__unarmed__run_01__e__5f__96.png | semantic=unarmed__run_01 | direction=e | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/run_01/operator__modular_lower_body__unarmed__run_01__e__5f__96.png | semantic=unarmed__run_01 | direction=e | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/run_01/operator__modular_lower_body__unarmed__run_01__ne__5f__96.png | semantic=unarmed__run_01 | direction=ne | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/run_01/operator__modular_upper_body__unarmed__run_01__ne__6f__96.png | semantic=unarmed__run_01 | direction=ne | layer=upper | declared=96x96 | actual_frame=96x96 | frames=6
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/run_01/operator__modular_lower_body__unarmed__run_01__nw__5f__96.png | semantic=unarmed__run_01 | direction=nw | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/run_01/operator__modular_upper_body__unarmed__run_01__nw__6f__96.png | semantic=unarmed__run_01 | direction=nw | layer=upper | declared=96x96 | actual_frame=96x96 | frames=6
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/run_01/operator__modular_lower_body__unarmed__run_01__n__5f__96.png | semantic=unarmed__run_01 | direction=n | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__run_01__n__6f__96.png | semantic=unarmed__run_01 | direction=n | layer=full | declared=96x96 | actual_frame=96x96 | frames=6
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/run_01/operator__modular_upper_body__unarmed__run_01__n__6f__96.png | semantic=unarmed__run_01 | direction=n | layer=upper | declared=96x96 | actual_frame=96x96 | frames=6
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__run_01__se__4f__96.png | semantic=unarmed__run_01 | direction=se | layer=full | declared=96x96 | actual_frame=96x96 | frames=4
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/run_01/operator__modular_upper_body__unarmed__run_01__se__5f__96.png | semantic=unarmed__run_01 | direction=se | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/run_01/operator__modular_lower_body__unarmed__run_01__se__5f__96.png | semantic=unarmed__run_01 | direction=se | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__run_01__sw__4f__96.png | semantic=unarmed__run_01 | direction=sw | layer=full | declared=96x96 | actual_frame=96x96 | frames=4
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/run_01/operator__modular_upper_body__unarmed__run_01__sw__5f__96.png | semantic=unarmed__run_01 | direction=sw | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/run_01/operator__modular_lower_body__unarmed__run_01__sw__5f__96.png | semantic=unarmed__run_01 | direction=sw | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/run_01/operator__modular_upper_body__unarmed__run_01__s__5f__96.png | semantic=unarmed__run_01 | direction=s | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/run_01/operator__modular_lower_body__unarmed__run_01__s__5f__96.png | semantic=unarmed__run_01 | direction=s | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__run_01__s__7f__96.png | semantic=unarmed__run_01 | direction=s | layer=full | declared=96x96 | actual_frame=96x96 | frames=7
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__run_01__w__5f__96.png | semantic=unarmed__run_01 | direction=w | layer=full | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/run_01/operator__modular_upper_body__unarmed__run_01__w__5f__96.png | semantic=unarmed__run_01 | direction=w | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/run_01/operator__modular_lower_body__unarmed__run_01__w__5f__96.png | semantic=unarmed__run_01 | direction=w | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__stance_01__e__6f__96.png | semantic=unarmed__stance_01 | direction=e | layer=full | declared=96x96 | actual_frame=96x96 | frames=6
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__stance_01__w__6f__96.png | semantic=unarmed__stance_01 | direction=w | layer=full | declared=96x96 | actual_frame=96x96 | frames=6
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/success_01/operator__modular_upper_body__unarmed__success_01__e__5f__96.png | semantic=unarmed__success_01 | direction=e | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/success_01/operator__modular_lower_body__unarmed__success_01__e__5f__96.png | semantic=unarmed__success_01 | direction=e | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/success_01/operator__modular_upper_body__unarmed__success_01__w__5f__96.png | semantic=unarmed__success_01 | direction=w | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/success_01/operator__modular_lower_body__unarmed__success_01__w__5f__96.png | semantic=unarmed__success_01 | direction=w | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__walk_01__e__5f__96.png | semantic=unarmed__walk_01 | direction=e | layer=full | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/walk_01/operator__modular_upper_body__unarmed__walk_01__e__5f__96.png | semantic=unarmed__walk_01 | direction=e | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/walk_01/operator__modular_lower_body__unarmed__walk_01__e__5f__96.png | semantic=unarmed__walk_01 | direction=e | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/walk_01/operator__modular_lower_body__unarmed__walk_01__ne__5f__96.png | semantic=unarmed__walk_01 | direction=ne | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/walk_01/operator__modular_upper_body__unarmed__walk_01__ne__8f__96.png | semantic=unarmed__walk_01 | direction=ne | layer=upper | declared=96x96 | actual_frame=96x96 | frames=8
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/walk_01/operator__modular_lower_body__unarmed__walk_01__nw__5f__96.png | semantic=unarmed__walk_01 | direction=nw | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/walk_01/operator__modular_upper_body__unarmed__walk_01__nw__8f__96.png | semantic=unarmed__walk_01 | direction=nw | layer=upper | declared=96x96 | actual_frame=96x96 | frames=8
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__walk_01__n__7f__96.png | semantic=unarmed__walk_01 | direction=n | layer=full | declared=96x96 | actual_frame=96x96 | frames=7
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/walk_01/operator__modular_upper_body__unarmed__walk_01__n__8f__96.png | semantic=unarmed__walk_01 | direction=n | layer=upper | declared=96x96 | actual_frame=96x96 | frames=8
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/walk_01/operator__modular_lower_body__unarmed__walk_01__n__8f__96.png | semantic=unarmed__walk_01 | direction=n | layer=lower | declared=96x96 | actual_frame=96x96 | frames=8
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/walk_01/operator__modular_upper_body__unarmed__walk_01__se__5f__96.png | semantic=unarmed__walk_01 | direction=se | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/walk_01/operator__modular_lower_body__unarmed__walk_01__se__5f__96.png | semantic=unarmed__walk_01 | direction=se | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/walk_01/operator__modular_upper_body__unarmed__walk_01__sw__5f__96.png | semantic=unarmed__walk_01 | direction=sw | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/walk_01/operator__modular_lower_body__unarmed__walk_01__sw__5f__96.png | semantic=unarmed__walk_01 | direction=sw | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/walk_01/operator__modular_upper_body__unarmed__walk_01__s__5f__96.png | semantic=unarmed__walk_01 | direction=s | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/walk_01/operator__modular_lower_body__unarmed__walk_01__s__5f__96.png | semantic=unarmed__walk_01 | direction=s | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__walk_01__s__6f__96.png | semantic=unarmed__walk_01 | direction=s | layer=full | declared=96x96 | actual_frame=96x96 | frames=6
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__walk_01__w__5f__96.png | semantic=unarmed__walk_01 | direction=w | layer=full | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/walk_01/operator__modular_upper_body__unarmed__walk_01__w__5f__96.png | semantic=unarmed__walk_01 | direction=w | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/walk_01/operator__modular_lower_body__unarmed__walk_01__w__5f__96.png | semantic=unarmed__walk_01 | direction=w | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
